symbol,indicator,start_date,end_date,ob_level,os_level,k,mean,std,skewness,kurtosis,entropy,n_total_partitions,n_partitions,clean_gains
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.026000000000000002,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,1,1,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.027000000000000003,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,1,1,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.028,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,1,1,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.029,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.030000000000000002,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.031,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.032,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.033,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.034,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.035,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.036000000000000004,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.037000000000000005,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.038,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.039,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.04,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.041,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.042,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.043000000000000003,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.044000000000000004,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.045,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.046,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.047,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.048,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.049,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.05,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.051000000000000004,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.052000000000000005,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.053000000000000005,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.054,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.055,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.056,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.057,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.058,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.059000000000000004,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.060000000000000005,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.061,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.062,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.063,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.064,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.065,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.066,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.067,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.068,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.069,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.07,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.07100000000000001,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.07200000000000001,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.07300000000000001,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.074,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.075,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.076,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.077,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.078,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.079,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.08,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.081,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.082,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.083,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.084,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.085,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.08600000000000001,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.08700000000000001,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.08800000000000001,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.089,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.09,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.091,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.092,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.093,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.094,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.095,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.096,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.097,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.098,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-12 00:01:00,2020-09-19 00:00:00,53,-53,0.099,0.09428039682539682,0.0023457011746308588,0.0556116905695461,-0.9852328070927858,9.217999142442846,0,0,0.0
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.001,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,4,0,-1.5117768869357615
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.002,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,4,0,-1.5117768869357615
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.003,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,4,0,-1.5117768869357615
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.004,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,4,0,-1.5117768869357615
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.005,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,4,0,-1.5117768869357615
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.006,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,4,0,-1.5889658849901185
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.007,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,4,0,-1.5889658849901185
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.008,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,3,0,-1.5630773720812385
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.009000000000000001,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,3,0,-1.5630773720812385
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.010000000000000002,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,3,0,-1.5630773720812385
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.011,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,3,0,-1.5630773720812385
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.012,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,3,0,-1.5630773720812385
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.013000000000000001,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,3,0,-1.5630773720812385
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.014000000000000002,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,3,0,-1.5630773720812385
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.015,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,3,0,-1.3710924933278807
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.016,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,3,0,-1.3710924933278807
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.017,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,3,0,-1.3710924933278807
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.018000000000000002,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,2,0,-0.5529442909172086
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.019000000000000003,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,2,0,-0.5409829938712676
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.02,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,2,0,-0.47951850707082855
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.021,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,2,0,-0.47951850707082855
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.022000000000000002,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,2,0,-0.47951850707082855
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.023,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,2,1,-0.21293515669475838
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.024,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,1,0,0.3726094796604382
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.025,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,0,0,0.0
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.026000000000000002,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,0,0,0.0
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.027000000000000003,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,0,0,0.0
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.028,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,0,0,0.0
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.029,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,0,0,0.0
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.030000000000000002,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,0,0,0.0
ADA/USDT,wave_trend,2020-09-19 00:01:00,2020-09-26 00:00:00,53,-53,0.031,0.08552860515873016,0.0056806859266583494,0.2832335008185921,-1.2220780350904188,9.21611406574356,0,0,0.0
