symbol,indicator,start_date,end_date,pattern_buy_repr,pattern_sell_repr,pattern_buy_size,pattern_sell_size,mean,std,skewness,kurtosis,entropy,n_total_partitions,n_partitions,clean_gains
ADA/USDT,bolt,2020-12-05 00:01:00,2020-12-12 00:00:00,21,6,5,4,0.14892188492063496,0.0076180707364047456,-0.14037495132803626,-1.4032969814023288,9.216996208803415,20,0,0.11178337677089623
ADA/USDT,bolt,2021-01-09 00:01:00,2021-01-16 00:00:00,18,29,5,5,0.3007518244047619,0.020221877533507522,-0.5100198726991683,0.009640003538100128,9.216017026333997,48,2,-1.372168700549949
ADA/USDT,bolt,2021-01-02 00:01:00,2021-01-09 00:00:00,20,22,5,5,0.24596087896825397,0.05460232206436055,0.14326271693657763,-1.4397345017582253,9.193618009761995,41,4,18.076526900089227
ADA/USDT,bolt,2020-12-26 00:01:00,2021-01-02 00:00:00,20,7,5,3,0.1724483700396825,0.01192957331542163,-0.35397735168300093,-1.360829103261957,9.215893257422724,51,1,-0.9327562037113974
ADA/USDT,bolt,2021-01-16 00:01:00,2021-01-23 00:00:00,18,7,5,4,0.3557804424603174,0.021734334999066216,-0.8444472831345597,0.015616775017171847,9.216406943983852,53,0,2.348502709468912
ADA/USDT,bolt,2020-12-12 00:01:00,2020-12-19 00:00:00,19,16,5,5,0.15631159920634924,0.007980002900772548,0.17815379836470752,-0.9886962535094845,9.21700834432301,68,8,2.041189641864655
ADA/USDT,bolt,2021-01-23 00:01:00,2021-01-30 00:00:00,19,13,5,5,0.3436889910714286,0.01272388291724015,-0.8140809092793047,0.2359148884347415,9.217615903463544,69,20,-1.4484215991451492
ADA/USDT,bolt,2020-11-28 00:01:00,2020-12-05 00:00:00,20,10,5,5,0.16037600698602794,0.007028305603955492,-0.8367897614305396,0.7738320972280728,9.211365240880543,40,21,1.212593039228306
ADA/USDT,bolt,2021-01-09 00:01:00,2021-01-16 00:00:00,19,2,5,2,0.3007518244047619,0.020221877533507522,-0.5100198726991683,0.009640003538100128,9.216017026333997,58,0,0.542598946438769
ADA/USDT,bolt,2021-01-23 00:01:00,2021-01-30 00:00:00,19,15,5,5,0.3436889910714286,0.01272388291724015,-0.8140809092793047,0.2359148884347415,9.217615903463544,69,1,-3.6635032046004365
ADA/USDT,bolt,2020-11-28 00:01:00,2020-12-05 00:00:00,20,12,5,5,0.16037600698602794,0.007028305603955492,-0.8367897614305396,0.7738320972280728,9.211365240880543,40,1,0.10527217519401333
ADA/USDT,bolt,2020-12-19 00:01:00,2020-12-26 00:00:00,19,9,5,4,0.15625223924813567,0.00880018962437615,-0.6147022869574925,-0.17139931225503524,9.187407943953145,68,0,0.34677372382731697
ADA/USDT,bolt,2020-12-26 00:01:00,2021-01-02 00:00:00,20,5,5,4,0.1724483700396825,0.01192957331542163,-0.35397735168300093,-1.360829103261957,9.215893257422724,51,1,2.241081247391879
ADA/USDT,bolt,2021-01-16 00:01:00,2021-01-23 00:00:00,18,11,5,4,0.3557804424603174,0.021734334999066216,-0.8444472831345597,0.015616775017171847,9.216406943983852,53,0,1.8074793187046865
ADA/USDT,bolt,2021-01-23 00:01:00,2021-01-30 00:00:00,19,17,5,5,0.3436889910714286,0.01272388291724015,-0.8140809092793047,0.2359148884347415,9.217615903463544,69,9,-4.242274816768115
ADA/USDT,bolt,2020-12-26 00:01:00,2021-01-02 00:00:00,20,7,5,4,0.1724483700396825,0.01192957331542163,-0.35397735168300093,-1.360829103261957,9.215893257422724,51,1,-1.1755052935663173
ADA/USDT,bolt,2020-11-28 00:01:00,2020-12-05 00:00:00,20,14,5,5,0.16037600698602794,0.007028305603955492,-0.8367897614305396,0.7738320972280728,9.211365240880543,40,2,0.22631780198647533
ADA/USDT,bolt,2020-12-05 00:01:00,2020-12-12 00:00:00,21,13,5,4,0.14892188492063496,0.0076180707364047456,-0.14037495132803626,-1.4032969814023288,9.216996208803415,20,0,0.9553848923401755
ADA/USDT,bolt,2021-01-16 00:01:00,2021-01-23 00:00:00,18,13,5,4,0.3557804424603174,0.021734334999066216,-0.8444472831345597,0.015616775017171847,9.216406943983852,53,0,0.6599321394469086
ADA/USDT,bolt,2021-01-09 00:01:00,2021-01-16 00:00:00,19,5,5,3,0.3007518244047619,0.020221877533507522,-0.5100198726991683,0.009640003538100128,9.216017026333997,58,1,0.004382502760311269
ADA/USDT,bolt,2020-11-28 00:01:00,2020-12-05 00:00:00,20,16,5,5,0.16037600698602794,0.007028305603955492,-0.8367897614305396,0.7738320972280728,9.211365240880543,40,0,0.48877045602399605
ADA/USDT,bolt,2020-12-19 00:01:00,2020-12-26 00:00:00,19,13,5,4,0.15625223924813567,0.00880018962437615,-0.6147022869574925,-0.17139931225503524,9.187407943953145,68,0,-2.282421695028221
ADA/USDT,bolt,2021-01-09 00:01:00,2021-01-16 00:00:00,19,7,5,3,0.3007518244047619,0.020221877533507522,-0.5100198726991683,0.009640003538100128,9.216017026333997,58,3,-0.6416141882655868
ADA/USDT,bolt,2020-12-19 00:01:00,2020-12-26 00:00:00,19,14,5,4,0.15625223924813567,0.00880018962437615,-0.6147022869574925,-0.17139931225503524,9.187407943953145,68,0,-2.462242219021862
ADA/USDT,bolt,2020-12-05 00:01:00,2020-12-12 00:00:00,21,3,5,5,0.14892188492063496,0.0076180707364047456,-0.14037495132803626,-1.4032969814023288,9.216996208803415,20,0,0.3027551838020379
ADA/USDT,bolt,2020-12-12 00:01:00,2020-12-19 00:00:00,19,25,5,5,0.15631159920634924,0.007980002900772548,0.17815379836470752,-0.9886962535094845,9.21700834432301,68,3,7.884845936687883
ADA/USDT,bolt,2020-12-05 00:01:00,2020-12-12 00:00:00,21,4,5,5,0.14892188492063496,0.0076180707364047456,-0.14037495132803626,-1.4032969814023288,9.216996208803415,20,0,0.3704518494700437
ADA/USDT,bolt,2021-01-30 00:01:00,2021-02-05 23:59:00,20,23,5,5,0.4068884284155174,0.054809513031990525,0.5525943714824919,-0.4816874963257409,9.209300341424749,49,0,3.9876478749120583
ADA/USDT,bolt,2020-11-28 00:01:00,2020-12-05 00:00:00,20,20,5,5,0.16037600698602794,0.007028305603955492,-0.8367897614305396,0.7738320972280728,9.211365240880543,40,40,0
ADA/USDT,bolt,2020-12-26 00:01:00,2021-01-02 00:00:00,20,13,5,4,0.1724483700396825,0.01192957331542163,-0.35397735168300093,-1.360829103261957,9.215893257422724,51,1,0.8220401381247537
ADA/USDT,bolt,2020-12-05 00:01:00,2020-12-12 00:00:00,21,6,5,5,0.14892188492063496,0.0076180707364047456,-0.14037495132803626,-1.4032969814023288,9.216996208803415,20,0,0.2734903628719785
ADA/USDT,bolt,2020-12-19 00:01:00,2020-12-26 00:00:00,19,3,5,5,0.15625223924813567,0.00880018962437615,-0.6147022869574925,-0.17139931225503524,9.187407943953145,68,0,-3.7748845742984134
ADA/USDT,bolt,2021-01-30 00:01:00,2021-02-05 23:59:00,20,25,5,5,0.4068884284155174,0.054809513031990525,0.5525943714824919,-0.4816874963257409,9.209300341424749,49,1,20.729868674044525
ADA/USDT,bolt,2021-01-02 00:01:00,2021-01-09 00:00:00,21,5,5,3,0.24596087896825397,0.05460232206436055,0.14326271693657763,-1.4397345017582253,9.193618009761995,23,0,1.0780508200467391
ADA/USDT,bolt,2021-01-30 00:01:00,2021-02-05 23:59:00,20,26,5,5,0.4068884284155174,0.054809513031990525,0.5525943714824919,-0.4816874963257409,9.209300341424749,49,3,8.084469888356564
ADA/USDT,bolt,2021-01-02 00:01:00,2021-01-09 00:00:00,21,6,5,3,0.24596087896825397,0.05460232206436055,0.14326271693657763,-1.4397345017582253,9.193618009761995,23,0,1.5772192973608075
ADA/USDT,bolt,2021-01-30 00:01:00,2021-02-05 23:59:00,20,27,5,5,0.4068884284155174,0.054809513031990525,0.5525943714824919,-0.4816874963257409,9.209300341424749,49,1,6.511542477925808
ADA/USDT,bolt,2021-01-02 00:01:00,2021-01-09 00:00:00,21,7,5,3,0.24596087896825397,0.05460232206436055,0.14326271693657763,-1.4397345017582253,9.193618009761995,23,0,-2.5088555180772385
ADA/USDT,bolt,2020-12-26 00:01:00,2021-01-02 00:00:00,20,2,5,5,0.1724483700396825,0.01192957331542163,-0.35397735168300093,-1.360829103261957,9.215893257422724,51,4,1.7788693708459178
ADA/USDT,bolt,2021-01-16 00:01:00,2021-01-23 00:00:00,18,8,5,5,0.3557804424603174,0.021734334999066216,-0.8444472831345597,0.015616775017171847,9.216406943983852,53,9,4.059386401665458
